,transaction_id,amount,transaction_type,merchant_category,customer_age,customer_income,account_age,location,num_prev_transactions,illicit
4076,4077,28.0237651746389,2,4,53,109230,113,1,493,0
4077,4078,16.1428558289533,2,1,59,161628,47,2,787,0
4078,4079,73.17633943115,2,4,72,99091,37,1,865,0
4079,4080,12.8267722049534,0,3,52,134919,86,2,989,0
4080,4081,58.940325141001,0,4,53,150731,48,2,72,1
4081,4082,13.2851249811827,0,1,65,30004,108,0,73,0
4082,4083,49.0855047025096,0,2,73,123726,19,2,634,0
4083,4084,68.7337597178175,2,1,53,171882,142,2,581,0
4084,4085,12.3406928400054,0,0,42,20247,195,2,400,0
4085,4086,3.09075436522541,0,1,37,171834,83,2,78,0
4086,4087,7.01909694883186,0,3,78,131902,225,2,992,0
4087,4088,46.5698336216083,1,3,79,65995,213,0,247,0
4088,4089,94.6718076685544,0,3,69,79423,65,1,186,0
4089,4090,2.30203049788263,2,4,62,81969,26,2,949,0
4090,4091,66.2413887476451,0,3,70,49052,138,2,652,0
4091,4092,20.8757695466109,0,1,34,69214,99,1,809,0
4092,4093,32.5550203316888,0,2,40,185391,77,2,555,0
4093,4094,132.154959237788,2,3,42,88858,70,2,758,0
4094,4095,20.1712224387115,2,1,65,60765,43,1,469,0
4095,4096,31.3059256773623,1,4,77,175942,70,1,847,0
4096,4097,0.688844083880792,0,4,74,163538,227,1,737,0
4097,4098,4.25604298474258,0,2,66,65284,208,1,578,0
4098,4099,14.9601823228025,1,2,48,70034,233,0,455,0
4099,4100,1.41237352293612,0,1,23,53161,200,2,275,0
4100,4101,49.8988148172782,2,2,52,73565,59,1,764,0
4101,4102,27.7910062494786,2,2,69,81314,3,2,814,0
4102,4103,39.7197197866813,0,4,73,139378,133,2,791,0
4103,4104,9.59721653030698,2,1,80,71929,85,2,178,0
4104,4105,17.5440189194471,0,2,21,28086,95,1,913,0
4105,4106,54.5060929574356,0,1,57,119209,78,2,790,0
4106,4107,168.054704294975,0,3,37,191851,101,1,128,0
4107,4108,2.58660498517399,1,4,58,174534,83,1,378,0
4108,4109,110.538742840506,0,4,71,198841,165,2,114,0
4109,4110,43.005114570111,2,4,18,138409,84,1,321,0
4110,4111,41.4964286364568,1,0,62,168028,180,1,388,0
4111,4112,34.6852203098419,2,1,43,102563,194,1,785,0
4112,4113,3.59596922245306,2,3,51,133212,121,2,463,0
4113,4114,4.70876804323781,0,2,72,125317,191,1,201,0
4114,4115,45.9286674605877,0,3,27,195627,135,1,628,0
4115,4116,20.84844403261,0,1,40,65602,225,2,988,0
4116,4117,124.607480789227,2,4,68,156677,53,2,546,0
4117,4118,26.0935312386873,1,0,66,96213,114,2,408,0
4118,4119,7.73229187753469,1,1,41,168010,234,1,617,0
4119,4120,62.7140017958788,1,1,30,132355,6,2,760,0
4120,4121,17.3612313477849,1,2,46,72545,135,2,151,0
4121,4122,37.2715543095043,0,3,75,194606,172,1,652,0
4122,4123,59.8387362228498,2,3,63,128720,18,2,404,0
4123,4124,115.261484945215,1,2,44,35009,235,0,490,0
4124,4125,78.5568413893404,0,0,48,50246,54,2,806,1
4125,4126,56.40633958088,1,4,60,48185,127,2,161,0
4126,4127,56.9144317339563,0,4,27,144868,157,2,146,0
4127,4128,145.868836215457,2,0,48,106488,211,0,411,0
4128,4129,17.536354626184,2,2,56,66642,25,1,255,0
4129,4130,0.055635651589143,1,1,27,29185,63,0,602,0
4130,4131,15.8695907162166,0,3,41,84366,196,1,369,0
4131,4132,12.2880823674788,2,1,50,170915,115,2,729,0
4132,4133,54.211005502952,2,3,31,37505,141,2,650,0
4133,4134,50.2167138545176,0,1,52,48022,160,2,688,0
4134,4135,45.0038177505032,2,2,62,167511,155,1,290,0
4135,4136,0.818840708717026,2,2,51,100196,51,0,339,0
4136,4137,65.2408903011264,2,0,34,94385,162,2,75,0
4137,4138,19.5433894007242,0,1,38,90272,28,1,568,0
4138,4139,54.6895946244076,0,1,49,186449,73,0,539,0
4139,4140,40.6617166392594,2,0,20,23909,72,2,833,0
4140,4141,20.9830897001167,0,0,75,165939,85,1,504,0
4141,4142,7.22680136876162,0,2,32,151866,110,2,320,0
4142,4143,4.95892196544503,1,2,25,103481,30,1,968,0
4143,4144,89.0464168481015,2,1,49,78527,221,2,661,0
4144,4145,125.294794795809,2,2,55,166441,9,2,306,0
4145,4146,52.4608363557615,0,2,43,43807,141,2,999,0
4146,4147,5.45917485632121,0,1,47,30856,82,0,346,0
4147,4148,25.710501962915,0,0,26,157867,64,1,392,0
4148,4149,65.2706064705245,0,1,74,182135,38,2,198,0
4149,4150,75.6656950145285,2,4,49,189332,119,0,675,1
4150,4151,6.29055623893953,2,1,28,161221,22,1,181,1
4151,4152,0.00153596586079,0,4,39,112205,159,1,239,0
4152,4153,62.2635382926309,0,1,51,177400,99,2,933,0
4153,4154,22.0491360373941,0,4,58,123303,170,2,753,0
4154,4155,14.6837551833338,0,4,35,89098,190,1,65,0
4155,4156,0.649068214241769,0,1,36,136382,106,2,170,0
4156,4157,38.8589942840125,1,2,71,184695,64,2,644,0
4157,4158,95.241056612564,2,3,35,193327,202,2,592,0
4158,4159,158.067678488686,2,2,54,139443,9,2,164,0
4159,4160,41.7061623047497,0,4,35,187461,126,2,953,0
4160,4161,36.1248169961138,1,1,29,155278,95,0,62,1
4161,4162,4.44464195454651,2,1,21,122900,172,2,354,0
4162,4163,39.8002971376682,2,1,64,149611,191,2,50,0
4163,4164,23.900102895405,0,1,60,40897,168,2,583,0
4164,4165,46.7144976269582,1,3,44,155442,88,1,42,0
4165,4166,24.6105272130589,1,0,68,175117,169,1,834,0
4166,4167,13.7415253331697,1,4,22,107236,113,1,962,0
4167,4168,4.98909830524606,0,3,23,121751,72,2,320,0
4168,4169,18.9108694406279,0,2,30,141918,50,2,317,1
4169,4170,5.08197426917065,0,0,40,68671,148,1,215,0
4170,4171,9.73369372539452,0,0,59,166398,81,0,190,0
4171,4172,218.450223927795,1,1,73,123533,220,1,669,0
4172,4173,29.3586627754024,0,3,42,181711,198,2,489,0
4173,4174,37.950650870105,0,2,63,80874,170,2,89,0
4174,4175,103.422519806267,0,1,21,190838,33,2,421,0
4175,4176,270.955376474384,0,1,69,172350,220,1,490,0
4176,4177,43.6992258890071,0,4,72,128459,63,2,615,0
4177,4178,83.6918411110019,2,0,49,190655,185,2,562,0
4178,4179,19.7961161088149,2,2,61,113679,193,2,253,0
4179,4180,18.2457224560082,0,0,32,146750,105,2,106,0
4180,4181,25.7671004477246,0,3,43,90400,180,2,293,0
4181,4182,55.8144700127735,0,4,59,29676,99,2,510,0
4182,4183,57.3153437178218,0,1,28,24234,216,1,235,0
4183,4184,18.9343020728682,2,4,26,172412,6,2,497,0
4184,4185,7.14792292754722,2,1,28,132451,135,2,834,0
4185,4186,50.0374852417563,2,4,19,104259,9,2,844,0
4186,4187,6.86698100425997,2,1,62,159598,101,2,355,0
4187,4188,43.1958863813896,0,0,44,54626,61,1,616,0
4188,4189,59.1141743771991,1,0,71,21207,208,2,766,0
4189,4190,60.3006602922448,1,0,75,149330,162,1,303,0
4190,4191,70.0140075279506,1,0,43,102844,163,2,907,0
4191,4192,103.123094394922,0,4,25,72097,99,1,531,0
4192,4193,34.6532583926328,1,1,78,140069,148,2,870,0
4193,4194,65.5128335162055,1,0,38,156501,58,2,491,0
4194,4195,48.2704690161981,1,4,38,73591,215,1,583,0
4195,4196,10.3290694499209,0,1,25,158663,60,2,116,0
4196,4197,1.30126931650012,2,4,18,131248,234,2,366,0
4197,4198,16.741576163774,1,0,55,189732,182,1,641,0
4198,4199,29.2625277478517,2,3,75,97313,35,2,458,0
4199,4200,47.9998472687156,2,4,30,124249,47,2,119,0
4200,4201,94.842444582817,1,0,26,60459,46,2,212,0
4201,4202,10.9230837153772,0,2,45,122331,87,0,740,0
4202,4203,6.70799607099572,2,1,23,122599,4,1,182,0
4203,4204,165.494689249249,0,0,64,98405,10,2,645,1
4204,4205,5.71695510538743,1,2,40,109399,107,2,338,0
4205,4206,32.5514440605884,0,4,65,155733,75,2,477,0
4206,4207,44.0418032411971,2,4,53,64802,40,2,493,0
4207,4208,38.9760566818163,2,2,77,38782,127,1,230,0
4208,4209,4.49799454481527,2,2,75,130446,183,2,895,1
4209,4210,2.93587687934812,2,1,34,152970,119,2,363,0
4210,4211,5.57359245256558,1,4,26,191140,73,0,445,0
4211,4212,44.0446934046942,1,2,29,87963,40,1,944,0
4212,4213,39.3009544081452,0,3,39,96303,204,1,483,0
4213,4214,13.3117387443065,0,3,68,103956,209,1,851,0
4214,4215,50.7743672079194,0,2,69,56123,96,1,949,0
4215,4216,85.7586754923284,0,1,75,76198,23,2,245,0
4216,4217,2.12340492232171,2,4,29,72872,143,2,905,1
4217,4218,34.4707022243808,1,3,71,24902,115,2,919,0
4218,4219,58.4480487450496,1,2,23,177922,220,2,763,0
4219,4220,14.5384701390779,0,2,61,68554,116,1,224,0
4220,4221,18.3919158219101,0,0,26,194106,230,2,156,0
4221,4222,47.5490137038899,2,2,69,159352,133,2,630,0
4222,4223,114.107414441398,2,1,54,100490,168,2,605,0
4223,4224,83.0166749019399,0,3,70,197886,146,2,739,0
4224,4225,43.7490690984915,1,0,20,77465,21,1,364,0
4225,4226,65.5077417106446,1,3,51,198045,207,1,901,0
4226,4227,22.69253723436,0,3,25,188801,3,2,185,0
4227,4228,51.2168436547322,1,1,27,52800,46,2,494,0
4228,4229,31.384977807309,0,2,64,117143,90,1,845,0
4229,4230,10.5321095272057,2,1,58,138529,79,1,184,0
4230,4231,60.489195117769,0,2,59,98871,127,2,386,0
4231,4232,40.648887250416,0,0,60,91713,237,0,279,0
4232,4233,22.2067820243126,1,1,78,61206,53,0,914,0
4233,4234,121.146865728428,0,1,26,23926,148,0,741,0
4234,4235,1.05781716698463,2,4,31,133682,187,1,481,0
4235,4236,18.9732883061665,0,1,54,63056,21,0,264,0
4236,4237,2.92816165388106,0,4,44,88495,90,2,669,0
4237,4238,72.7345097338218,0,2,58,104147,233,1,351,0
4238,4239,60.5511220888673,0,2,49,185233,215,0,588,0
4239,4240,20.1248921450785,2,2,21,169479,113,0,81,0
4240,4241,56.2985939385131,0,4,19,76714,51,1,939,0
4241,4242,25.2038578154264,2,2,68,149613,153,2,180,0
4242,4243,70.5813861889365,2,3,50,157711,68,2,341,0
4243,4244,30.2736369231936,2,1,38,22478,116,2,195,0
4244,4245,26.5752085941331,0,4,18,84546,138,1,59,0
4245,4246,136.461073576714,1,2,61,139147,214,2,150,0
4246,4247,14.4427446562377,0,3,28,108373,195,2,60,0
4247,4248,6.41709208320572,0,1,18,193013,83,2,646,0
4248,4249,43.918821621381,0,1,63,49974,95,1,427,0
4249,4250,174.21016873841,0,2,76,64183,137,0,950,0
4250,4251,23.7278360408567,0,3,28,159490,29,1,330,0
4251,4252,3.20222621890492,2,4,78,120361,165,1,38,0
4252,4253,20.723168614733,0,2,24,77148,110,2,252,0
4253,4254,35.2540709892035,0,1,19,132007,71,1,889,0
4254,4255,8.83226525966721,2,1,32,132239,38,2,954,0
4255,4256,53.6621734900068,0,1,25,128747,216,2,617,0
4256,4257,304.827677430358,0,2,71,182780,127,0,232,0
4257,4258,30.0502348106046,0,0,69,121245,72,1,353,0
4258,4259,21.904210421845,2,0,74,183996,226,1,900,0
4259,4260,25.5999962188961,0,0,64,43382,59,2,169,0
4260,4261,6.11664104723674,0,3,43,46649,185,2,216,0
4261,4262,107.396127820629,2,2,57,130559,218,2,347,0
4262,4263,26.7922725700505,2,1,78,118099,188,2,525,1
4263,4264,24.4919048247071,2,3,59,50373,28,2,410,0
4264,4265,53.8949557038388,1,0,68,42791,156,2,527,0
4265,4266,29.1728106268175,0,4,52,43115,46,2,730,0
4266,4267,52.2393793549672,0,3,69,168413,71,1,897,0
4267,4268,3.17075975553695,0,3,63,133109,195,0,914,0
4268,4269,84.0261155504406,0,2,58,167709,214,1,918,0
4269,4270,141.09227017927,0,3,58,175341,183,1,680,0
4270,4271,52.3150431653046,0,2,38,103489,38,2,525,0
4271,4272,154.574649486421,2,4,77,43877,117,1,942,0
4272,4273,8.21027132820909,2,1,74,60273,238,2,242,0
4273,4274,32.4484952548964,0,1,55,76035,108,2,830,0
4274,4275,46.0408899228992,2,0,25,163477,146,2,985,0
4275,4276,43.5822007375082,0,0,60,131141,204,2,7,0
4276,4277,25.6632447425979,0,4,49,61767,95,1,282,0
4277,4278,20.6308618885173,2,1,25,140456,63,2,622,0
4278,4279,6.78090828110224,0,0,61,161045,103,1,551,0
4279,4280,24.8578442830341,0,3,27,78565,5,0,923,0
4280,4281,8.87630258785696,0,2,80,109461,172,2,579,0
4281,4282,66.2817319827433,1,0,40,148577,233,2,634,0
4282,4283,11.7121799450181,2,4,21,130159,157,1,828,0
4283,4284,3.01751481559671,0,1,65,43091,107,2,165,0
4284,4285,40.1889826314692,1,4,69,39584,228,2,202,0
4285,4286,45.2217807050136,2,2,55,124861,142,1,639,0
4286,4287,102.752301843717,2,2,47,142235,58,0,363,0
4287,4288,43.0169815709442,1,4,58,134688,172,1,151,1
4288,4289,21.1927220386363,0,0,40,36550,146,2,923,0
4289,4290,81.2305932189679,0,0,22,153135,7,2,424,0
4290,4291,38.8567631452346,2,1,38,112816,87,2,657,0
4291,4292,4.12998077308719,2,1,73,31631,97,2,560,0
4292,4293,41.7183236537302,2,3,23,21125,190,2,468,0
4293,4294,119.308415146173,2,3,66,186481,45,2,409,0
4294,4295,25.2349403464356,1,1,34,70581,16,0,514,0
4295,4296,17.571990836622,1,3,42,42485,64,1,250,0
4296,4297,7.74326508148142,1,4,41,128539,37,1,76,0
4297,4298,8.21104956124834,1,0,39,103554,153,0,421,0
4298,4299,28.3496515297659,1,3,30,94398,9,2,731,0
4299,4300,45.2774100221542,0,3,34,152762,183,2,909,0
4300,4301,4.2025375713785,0,4,31,35740,156,1,384,0
4301,4302,140.312312998395,0,2,51,199715,137,0,859,0
4302,4303,70.3521297268524,1,1,43,108560,140,2,378,0
4303,4304,44.1698745445869,2,4,36,105877,146,2,227,0
4304,4305,88.140723622344,2,2,43,29156,219,1,117,0
4305,4306,4.17923130402711,0,4,77,134968,90,2,266,0
4306,4307,32.3932894596993,0,0,20,188286,184,2,234,0
4307,4308,49.7251999622443,2,4,19,116589,218,2,167,0
4308,4309,88.2031995467712,0,4,45,83389,74,0,771,0
4309,4310,76.5012070594275,0,0,19,153880,186,2,929,0
4310,4311,16.2220921240191,0,1,39,90938,125,1,704,0
4311,4312,141.40944351989,0,2,24,87500,209,2,695,0
4312,4313,6.63920310761132,2,3,21,80734,51,2,521,0
4313,4314,104.025553119124,0,1,66,168278,32,0,336,0
4314,4315,176.920060508088,2,4,55,160701,88,2,326,0
4315,4316,9.74928183406214,0,3,56,52337,235,2,358,0
4316,4317,64.0185917276706,1,0,37,107095,176,2,447,0
4317,4318,2.05597270753665,0,1,23,83829,136,1,652,0
4318,4319,25.9952378270006,2,2,26,89830,158,2,533,0
4319,4320,36.3127936279084,2,1,69,66939,26,2,823,0
4320,4321,43.4519000557913,0,1,77,32965,152,1,889,0
4321,4322,137.394608993927,1,3,48,32228,155,2,704,0
4322,4323,55.7753126673993,2,0,79,68419,207,2,603,0
4323,4324,32.8193545378659,0,0,43,116913,220,1,96,0
4324,4325,82.9511166168522,0,1,53,69229,203,2,652,0
4325,4326,150.322293945305,1,0,43,163894,167,2,768,0
4326,4327,1.11566239621213,2,3,45,50070,66,1,549,0
4327,4328,202.338534746492,0,3,22,144045,179,0,758,0
4328,4329,4.50346451296521,0,2,68,27135,73,2,255,0
4329,4330,84.2045114389402,1,0,27,119093,50,2,441,0
4330,4331,16.4484554593295,2,2,35,119626,45,1,408,0
4331,4332,7.08852823620034,2,4,32,59441,87,2,809,0
4332,4333,28.9780371124404,0,3,74,136190,33,2,84,0
4333,4334,51.6351293861899,2,1,78,190956,19,2,416,0
4334,4335,23.9786107265476,0,3,50,169115,141,1,952,0
4335,4336,2.80552858940743,0,4,22,116108,206,2,548,0
4336,4337,45.7472243807268,2,1,54,95043,224,1,501,0
4337,4338,116.34556764171,1,0,57,23062,113,1,696,0
4338,4339,24.1617684704589,0,0,39,110236,22,2,97,0
4339,4340,12.188540500236,0,3,39,72214,148,2,829,0
4340,4341,29.2215761185983,2,1,39,73409,97,0,898,0
4341,4342,2.47856578950759,2,1,69,161940,5,2,541,0
4342,4343,85.8755453102469,1,2,32,88089,126,2,502,0
4343,4344,87.5330292059307,2,4,34,114047,212,1,450,0
4344,4345,44.3366527231219,0,0,68,37428,78,2,190,0
4345,4346,21.7784010880645,1,3,78,128283,219,2,849,0
4346,4347,80.4177660438391,2,1,62,189461,218,2,790,0
4347,4348,40.4488964471862,1,0,80,54734,160,2,967,0
4348,4349,87.4155512049463,2,3,75,85107,30,2,200,0
4349,4350,49.910137443194,1,0,45,106889,91,1,321,0
4350,4351,76.7177913114348,0,3,76,132168,154,0,700,0
4351,4352,45.6352326296947,0,0,39,104170,82,2,257,0
4352,4353,26.7338124564439,1,2,38,162751,237,2,154,0
4353,4354,158.439872071597,0,4,59,198815,215,2,943,0
4354,4355,38.9476542080165,0,0,34,175789,236,2,486,0
4355,4356,46.4548084490925,2,4,22,176651,239,2,830,0
4356,4357,12.4543366770536,1,0,35,54782,88,2,227,0
4357,4358,49.1283099551157,0,1,34,90160,132,0,516,0
4358,4359,42.3857898251936,1,2,21,138296,105,2,640,0
4359,4360,10.2184450334758,2,2,71,174175,67,2,510,1
4360,4361,3.07181210143733,2,4,24,73077,118,2,917,0
4361,4362,46.3624426328421,1,1,42,48534,171,2,73,0
4362,4363,72.1310189960811,0,3,54,58636,30,1,364,0
4363,4364,37.0540295392046,0,2,57,119108,111,2,23,0
4364,4365,12.8591063938457,0,1,57,70486,144,0,826,0
4365,4366,54.9089156464155,2,1,60,114096,199,2,462,0
4366,4367,4.17482678853575,2,4,26,53435,39,1,480,0
4367,4368,29.1549170465902,1,1,36,53152,86,0,945,0
4368,4369,8.91847432997235,2,1,68,129620,41,2,790,0
4369,4370,10.1951822444556,2,3,26,78952,31,2,717,0
4370,4371,11.3007553366833,2,4,40,39638,177,1,657,0
4371,4372,24.4456286545864,0,4,48,137436,141,2,88,0
4372,4373,2.62523853435117,0,1,49,36396,233,1,533,0
4373,4374,25.357738557288,1,3,69,191566,169,2,299,0
4374,4375,35.8420279568043,0,0,48,177855,221,2,43,0
4375,4376,33.0140891554128,0,2,34,156475,156,2,36,0
4376,4377,24.1268198987193,2,4,65,43838,127,0,518,0
4377,4378,91.3630968994574,0,3,56,58919,236,2,473,0
4378,4379,7.85179897305282,1,3,75,97895,64,2,279,0
4379,4380,35.2303035577884,0,1,39,67995,117,2,460,0
4380,4381,3.20247427443285,0,2,52,173686,19,2,168,0
4381,4382,3.69070655219608,0,4,47,95593,215,2,69,0
4382,4383,42.6500537712125,2,0,70,151172,111,2,212,0
4383,4384,41.7376599720744,0,1,68,114191,114,1,582,0
4384,4385,105.200448371548,2,4,57,90514,200,1,913,0
4385,4386,40.8079818031957,1,4,54,30988,25,2,718,0
4386,4387,160.683246764376,1,3,43,139392,166,2,71,0
4387,4388,2.49601967289596,0,2,75,135137,121,2,827,0
4388,4389,5.15746393341898,0,0,23,97229,230,1,179,0
4389,4390,2.25331305800025,2,2,51,121471,99,2,207,0
4390,4391,10.245345855551,1,3,73,58148,90,2,176,0
4391,4392,38.964685956963,1,0,49,164895,3,2,706,0
4392,4393,51.8625284244085,0,0,42,44696,130,1,300,0
4393,4394,2.33284285669822,2,1,68,31629,5,0,904,0
4394,4395,145.911615036714,0,0,30,154928,189,2,883,0
4395,4396,92.3103740887937,0,4,80,51051,20,2,750,0
4396,4397,17.592365228023,0,2,55,53469,204,2,153,0
4397,4398,4.01646198993095,0,2,55,92372,38,2,153,0
4398,4399,9.30967655418696,0,1,19,197144,208,2,29,0
4399,4400,6.78780262474186,0,0,75,63406,101,0,26,0
4400,4401,6.5785959280717,2,3,73,107754,128,2,975,0
4401,4402,36.5488586818786,0,4,22,55017,102,1,239,0
4402,4403,14.1080300264855,2,1,28,30705,36,2,754,0
4403,4404,22.1692312984401,0,0,28,170678,174,1,643,0
4404,4405,227.844404611431,0,3,41,106911,221,2,690,0
4405,4406,57.6504009410889,0,0,31,112469,99,2,850,0
4406,4407,148.777532028988,0,1,62,93654,113,0,97,0
4407,4408,7.69000277542255,2,3,47,186391,37,2,325,1
4408,4409,24.0746267213514,0,3,57,112185,54,2,236,0
4409,4410,40.4539244553494,2,3,64,65318,149,1,846,0
4410,4411,3.99319786815623,0,3,61,153286,149,2,137,0
4411,4412,0.209811776115917,2,0,52,94070,92,2,629,0
4412,4413,55.4989827222932,2,3,38,69869,70,1,617,0
4413,4414,51.335913830304,0,0,72,186300,84,0,547,0
4414,4415,26.4485301359993,0,3,22,195768,188,1,45,0
4415,4416,33.6323453271286,0,3,55,23255,164,2,615,0
4416,4417,26.8450492295186,2,1,19,140478,205,1,389,0
4417,4418,1.21489307404275,0,0,57,47841,232,1,363,1
4418,4419,20.4263600429393,2,0,54,25334,11,1,359,0
4419,4420,9.74495145523542,2,2,71,125134,88,1,581,0
4420,4421,5.18055728498138,1,1,66,60522,211,2,206,0
4421,4422,157.003733483199,2,0,75,190780,87,2,732,0
4422,4423,45.7345662107091,2,1,51,50697,31,1,600,0
4423,4424,65.2184468947754,0,1,28,161794,101,0,978,0
4424,4425,18.9433796912037,1,1,53,121936,165,2,973,0
4425,4426,24.9734452633565,2,4,28,143935,60,0,514,0
4426,4427,13.5198818922326,0,0,26,36029,61,0,945,0
4427,4428,5.09973548190906,1,1,23,85550,67,0,809,0
4428,4429,9.86353527619177,0,4,73,159280,226,0,365,0
4429,4430,79.8542377164921,1,4,51,95507,157,1,973,0
4430,4431,56.5897092205675,1,3,75,108719,195,1,437,0
4431,4432,39.5853079584391,0,3,64,108499,79,1,230,0
4432,4433,32.2264108728736,2,0,54,121383,71,2,422,0
4433,4434,127.831487455376,0,3,49,159199,67,2,468,0
4434,4435,3.77579147793054,0,0,77,198854,128,2,629,0
4435,4436,16.4669439080195,0,4,29,35646,111,2,310,0
4436,4437,21.534365538579,2,4,62,42713,235,2,394,0
4437,4438,76.2607696668973,0,0,49,52267,16,0,113,0
4438,4439,244.740175791725,0,3,34,23864,45,1,201,0
4439,4440,13.7659745689143,2,3,21,96197,34,2,462,0
4440,4441,103.69577557226,0,0,59,183631,212,1,541,0
4441,4442,88.7813432446329,0,2,50,137201,44,2,363,0
4442,4443,12.7225139876428,0,3,60,92246,117,2,246,0
4443,4444,25.4856937826188,0,1,65,182434,125,1,592,0
4444,4445,26.3539218455817,0,3,60,52380,103,2,245,0
4445,4446,191.33969282322,0,2,26,61284,225,1,183,0
4446,4447,9.9769607645218,1,4,51,138178,206,2,412,0
4447,4448,80.2618302909584,2,4,56,143556,120,2,272,1
4448,4449,20.3377505467448,0,4,68,75277,170,1,544,0
4449,4450,65.6281014767996,0,3,47,35316,35,2,613,0
4450,4451,27.2373074272608,0,4,67,175535,126,0,276,0
