,transaction_id,amount,transaction_type,merchant_category,customer_age,customer_income,account_age,location,num_prev_transactions,illicit
1644,1645,4.66744897715109,0,2,50,97988,93,0,216,0
1645,1646,70.380071757787,0,2,73,100908,109,0,628,0
1646,1647,6.83186676144536,1,2,42,195839,50,1,848,0
1647,1648,87.454436746767,1,4,42,97952,114,2,938,0
1648,1649,76.1694533509333,2,1,70,104784,24,2,250,0
1649,1650,61.6777534546805,1,4,21,179266,37,2,867,0
1650,1651,1.84151840257766,0,0,21,184857,206,0,433,0
1651,1652,18.0577020025775,1,3,26,78676,11,2,755,0
1652,1653,15.2660069589564,0,3,32,28373,99,1,941,0
1653,1654,22.3250131009758,0,0,73,181355,209,2,758,0
1654,1655,4.58618202861888,0,0,43,114951,187,1,584,0
1655,1656,138.197565044604,0,3,32,46414,55,2,283,0
1656,1657,40.3496509381591,0,1,43,165450,27,2,482,0
1657,1658,18.2299060973801,0,1,45,137139,236,2,706,0
1658,1659,25.29037155533,0,1,24,103872,67,1,266,0
1659,1660,29.6381801121315,0,0,49,155772,188,2,915,0
1660,1661,45.8888835110396,2,3,29,164973,2,1,598,0
1661,1662,36.250412602272,0,3,52,110374,68,2,245,0
1662,1663,125.907852325882,0,3,69,173669,146,1,157,0
1663,1664,34.3546256460395,2,4,80,184500,148,2,356,0
1664,1665,242.413163268012,1,4,49,186759,213,1,547,0
1665,1666,95.333255666414,2,2,26,49493,63,2,235,0
1666,1667,11.6919341919716,0,4,31,145074,206,1,759,0
1667,1668,133.389973029443,2,1,30,71224,72,2,459,0
1668,1669,6.18563897549715,0,1,73,51852,130,1,99,0
1669,1670,85.0364787005363,0,1,77,30932,218,0,738,0
1670,1671,23.9520809333549,0,1,61,108545,83,2,118,0
1671,1672,105.176188412162,1,2,50,53583,42,2,353,1
1672,1673,101.269145957781,0,1,49,198350,156,1,707,0
1673,1674,81.9756329178724,0,0,36,49865,157,1,87,0
1674,1675,78.0396346782131,0,0,47,163361,197,2,35,0
1675,1676,18.1690934795893,1,0,33,90270,107,2,313,0
1676,1677,4.21906646003747,2,4,29,105549,28,2,539,0
1677,1678,25.790248237115,0,3,27,186593,188,2,550,0
1678,1679,9.52925116833288,2,2,19,157577,105,2,321,0
1679,1680,59.3641575488737,2,0,35,150768,112,1,426,0
1680,1681,21.2400213106553,2,0,30,64327,218,2,516,0
1681,1682,185.679515106354,0,1,46,133209,133,2,987,0
1682,1683,51.2177557268062,1,0,41,134889,15,1,652,0
1683,1684,86.4337587704969,0,1,55,38409,110,2,739,0
1684,1685,7.10841043832797,2,1,29,170589,73,1,8,0
1685,1686,99.0303271668225,0,3,77,64533,160,1,358,0
1686,1687,128.040072430807,0,4,77,181547,180,2,477,0
1687,1688,33.3800070274125,0,1,46,35327,90,2,56,0
1688,1689,46.6023274912495,2,1,39,75344,37,0,282,0
1689,1690,72.3680367165919,0,3,53,23671,143,0,444,0
1690,1691,9.60881542272896,2,1,18,111908,169,2,460,0
1691,1692,34.9146274108197,0,2,60,70756,4,2,489,0
1692,1693,25.4299907834784,2,4,72,196031,181,2,358,0
1693,1694,7.91310555226305,1,2,57,179152,228,2,689,0
1694,1695,22.9064741228366,2,0,51,44544,84,2,987,0
1695,1696,3.53036813520551,2,4,51,96347,155,1,593,0
1696,1697,1.30754399844063,2,0,65,38733,149,1,929,0
1697,1698,7.26090161642818,0,1,50,191768,60,2,596,0
1698,1699,164.997666998855,1,3,21,68093,86,1,64,0
1699,1700,39.8731383279061,0,2,55,125424,192,2,428,0
1700,1701,168.808891594205,2,0,47,198114,71,2,854,0
1701,1702,28.3255395504125,2,1,70,115595,175,2,801,0
1702,1703,18.6849614165352,0,2,69,57487,182,2,867,0
1703,1704,35.275348738865,0,2,63,140931,31,2,456,0
1704,1705,28.9473445313274,0,0,37,60849,17,1,135,0
1705,1706,5.5837250299196,1,1,43,165622,178,2,761,0
1706,1707,51.1974602198746,1,3,32,96400,7,1,605,0
1707,1708,12.1697480999165,2,0,24,149120,126,2,47,0
1708,1709,48.3250142252882,2,2,24,110930,83,2,931,0
1709,1710,52.519841966231,1,2,67,69699,28,2,611,0
1710,1711,8.24519757772232,0,4,46,110470,10,1,849,0
1711,1712,3.16561044752657,0,1,40,164779,27,2,193,0
1712,1713,75.8797746611965,2,4,51,152996,141,1,116,0
1713,1714,30.7908311045693,1,3,37,115023,194,0,778,0
1714,1715,2.99619500519079,1,0,32,49018,214,1,819,0
1715,1716,263.596598836833,0,2,50,41031,212,2,163,0
1716,1717,2.97585407122118,0,1,70,124985,188,1,478,0
1717,1718,59.3779506750076,0,2,34,88237,127,2,286,0
1718,1719,205.764903882848,0,4,37,128426,43,1,535,0
1719,1720,13.6679308478574,0,4,78,36719,69,2,493,0
1720,1721,7.67209306167925,2,0,74,29718,63,2,404,0
1721,1722,6.47042030120047,0,1,30,20056,70,2,95,0
1722,1723,18.0682352970555,1,1,61,166424,99,2,496,0
1723,1724,5.32616017757808,0,0,41,141743,193,2,253,0
1724,1725,58.9089734964092,2,4,71,67820,227,1,413,0
1725,1726,3.21582318997635,0,4,64,88683,195,1,632,1
1726,1727,35.6085626217318,0,4,73,89073,182,2,583,0
1727,1728,285.643994339997,0,2,54,20721,164,2,864,0
1728,1729,84.0924388338358,1,3,24,60194,71,2,370,0
1729,1730,47.7541038309937,1,4,25,197628,93,2,575,0
1730,1731,18.2824416543493,0,3,40,197847,143,0,242,0
1731,1732,48.8944571409512,0,3,31,99882,203,1,638,0
1732,1733,37.4373777939767,1,1,21,190955,146,2,372,1
1733,1734,27.7635580658348,0,0,38,161983,236,2,38,0
1734,1735,7.00394629301726,0,2,78,171944,132,1,896,0
1735,1736,108.843552990602,2,3,63,93072,216,1,352,0
1736,1737,29.8722764896391,1,2,27,143919,11,2,425,0
1737,1738,10.8222091030707,0,1,39,105968,134,2,76,0
1738,1739,22.9242591691468,0,4,47,127251,122,2,981,0
1739,1740,26.7328467310067,1,3,47,64537,179,2,509,0
1740,1741,87.8788875545267,0,0,77,129254,186,2,516,0
1741,1742,66.1405161429639,0,1,33,167932,188,2,139,0
1742,1743,73.3329163085096,2,2,28,181815,18,1,251,0
1743,1744,0.554628001076693,1,4,39,193631,207,2,668,0
1744,1745,26.9059013220488,0,2,46,92941,67,0,770,0
1745,1746,32.825736051908,1,0,42,183277,145,2,316,0
1746,1747,0.968941973322315,2,3,75,37645,97,2,946,0
1747,1748,15.0426352010913,0,0,31,132661,34,2,419,0
1748,1749,71.4162340857189,1,2,31,91473,158,2,878,1
1749,1750,7.37338586669446,0,2,19,70734,147,0,748,0
1750,1751,38.3192522632429,0,0,71,181503,137,2,74,0
1751,1752,12.1164378038447,2,0,30,147705,168,2,985,0
1752,1753,0.609741512438881,0,0,20,80914,44,0,897,0
1753,1754,13.800948092515,0,4,47,37882,95,2,28,0
1754,1755,186.222751157144,0,2,35,110860,187,2,40,1
1755,1756,80.8576578980774,0,1,71,194418,91,2,540,0
1756,1757,160.417377509562,1,4,53,164051,111,2,491,0
1757,1758,33.4572812055584,2,4,38,120513,153,2,99,0
1758,1759,5.81187270975963,1,4,70,138751,71,2,319,0
1759,1760,39.6991738500847,0,1,36,64828,53,1,569,0
1760,1761,30.2913815543464,0,0,33,158300,176,1,722,0
1761,1762,93.0095443699905,0,2,45,140354,71,2,649,0
1762,1763,5.16161580433119,0,3,21,94217,212,2,522,0
1763,1764,33.4950867814923,0,3,68,126500,53,2,902,0
1764,1765,8.12880918589622,2,2,72,93803,108,2,844,0
1765,1766,19.6281297506852,1,1,32,90908,177,2,1000,0
1766,1767,66.8479939012395,1,3,18,58918,171,1,875,0
1767,1768,32.3149096645809,0,4,65,161992,228,1,188,0
1768,1769,23.5712948210796,1,3,64,47785,19,2,449,0
1769,1770,25.0830770079289,0,2,33,102757,66,1,93,0
1770,1771,30.7581080458462,0,4,71,176250,162,2,853,0
1771,1772,76.8597100947232,1,3,37,119490,209,2,180,0
1772,1773,111.320425816187,2,2,50,91997,216,2,320,0
1773,1774,155.427903151115,0,1,34,129768,201,2,282,0
1774,1775,77.3004815227849,0,2,22,34052,182,1,390,0
1775,1776,18.9465312802026,0,1,79,69383,1,2,320,0
1776,1777,58.259196734051,2,4,22,151399,106,2,569,0
1777,1778,28.7773746682447,0,2,75,108301,220,0,24,0
1778,1779,14.6964520124489,1,0,56,90775,55,2,815,0
1779,1780,91.9021863095289,0,0,30,95614,15,2,259,0
1780,1781,1.9592058371878,0,0,61,158110,127,2,989,0
1781,1782,116.018104652019,0,0,53,28048,213,2,903,0
1782,1783,30.946296741964,2,0,47,34954,15,0,496,0
1783,1784,50.6953815667279,0,1,74,196543,121,2,212,0
1784,1785,53.8455617858131,2,2,21,132010,151,0,114,0
1785,1786,112.745844902951,1,4,40,33225,66,2,451,0
1786,1787,50.6221446002136,1,0,38,125622,174,2,699,0
1787,1788,47.5872932055436,1,0,80,164603,228,2,771,0
1788,1789,3.44886003909527,1,4,38,29530,114,1,647,0
1789,1790,36.5329020994609,2,4,23,44791,137,2,489,0
1790,1791,8.13588868783108,1,0,41,125806,194,1,601,0
1791,1792,66.8625959571372,0,1,64,152721,194,2,732,0
1792,1793,35.8947366162714,0,4,70,164544,146,2,527,0
1793,1794,57.0073173335754,0,2,48,110721,145,2,658,0
1794,1795,2.12830597081772,0,2,36,47134,233,1,384,0
1795,1796,4.43019673342393,0,1,55,163516,72,2,612,0
1796,1797,62.9960189991463,1,3,79,192193,98,2,417,0
1797,1798,3.74072148173132,0,1,29,149326,162,2,988,0
1798,1799,3.6961463434506,0,0,31,58217,197,1,218,0
1799,1800,0.609119000489798,2,3,67,173138,192,1,879,0
1800,1801,156.751324310989,0,0,77,151067,44,1,556,0
1801,1802,66.8768021507831,0,2,29,56189,157,2,62,0
1802,1803,21.789881786685,0,4,73,138903,190,0,349,0
1803,1804,17.5868990615049,0,0,73,186561,220,1,389,1
1804,1805,21.516322533344,0,2,32,47284,16,2,803,0
1805,1806,74.5058099865825,2,1,36,44698,78,2,376,0
1806,1807,54.1424508814252,2,0,45,194732,52,2,870,0
1807,1808,10.2403577555,0,2,57,39637,2,2,65,0
1808,1809,9.5646440727511,0,4,58,199096,232,1,118,0
1809,1810,5.17897455971697,0,0,22,80405,61,1,745,0
1810,1811,53.9850205016756,2,2,22,81305,132,1,973,0
1811,1812,72.2751899611858,0,0,23,53556,126,2,7,0
1812,1813,15.3973974776795,0,4,40,102176,52,2,706,0
1813,1814,1.05837092258076,2,0,20,140644,41,2,738,0
1814,1815,4.2872453728468,0,0,54,117012,180,2,26,0
1815,1816,171.882750141867,0,2,50,23654,31,1,289,0
1816,1817,17.5094282651813,0,3,60,60428,154,2,27,0
1817,1818,73.315202165201,1,0,75,149814,155,1,158,1
1818,1819,48.9966252744019,1,3,38,189108,121,1,144,0
1819,1820,24.0584577914663,2,1,37,195621,51,1,466,0
1820,1821,11.5139009477952,0,0,18,115379,226,2,745,0
1821,1822,6.47050445285506,2,3,56,85355,95,1,107,0
1822,1823,47.727281423974,1,1,64,66257,176,0,890,0
1823,1824,74.5014279170459,1,2,34,133435,11,1,438,1
1824,1825,51.6277816781855,0,0,46,125866,136,1,202,0
1825,1826,37.7832813843236,1,2,25,167059,12,1,776,0
1826,1827,2.14282936545545,0,1,79,171882,99,2,989,0
1827,1828,172.870576487678,0,2,43,40311,45,1,824,0
1828,1829,80.151472442218,2,2,45,132695,34,1,300,0
1829,1830,17.3236464318824,0,4,51,74478,205,1,901,0
1830,1831,195.527028635861,1,1,43,185992,219,1,909,0
1831,1832,46.050290223474,0,2,30,28738,72,2,926,0
1832,1833,43.6642751022425,2,3,61,93424,175,2,437,0
1833,1834,68.9308314102507,1,1,54,82232,21,2,10,0
1834,1835,83.5044766921939,1,4,30,128400,41,2,836,0
1835,1836,53.4252945374025,0,0,55,25474,203,2,606,0
1836,1837,6.85378309901925,0,2,42,79026,22,2,641,0
1837,1838,20.6446946157754,2,3,64,86024,21,2,102,0
1838,1839,131.61257532121,0,4,79,70974,156,1,784,0
1839,1840,12.7198193935472,1,1,40,175216,195,2,485,0
1840,1841,23.274055470634,1,2,39,25622,71,2,109,0
1841,1842,28.2884613359365,0,4,38,117366,14,2,803,0
1842,1843,28.9378270461666,0,4,71,59214,79,2,642,0
1843,1844,47.4587240276116,0,3,80,113184,73,2,702,0
1844,1845,143.30176918901,1,0,47,118233,52,2,810,1
1845,1846,13.7674362137093,0,0,28,176295,171,0,92,0
1846,1847,6.47704690024762,0,0,21,41865,199,2,800,0
1847,1848,10.9993325946932,0,1,50,63026,76,1,717,0
1848,1849,108.985154055028,2,4,64,109037,19,1,869,0
1849,1850,51.8962040538114,0,1,29,177938,27,0,540,0
1850,1851,16.8370888939509,0,4,26,163488,146,2,918,0
1851,1852,84.626559388736,1,3,49,45775,13,2,698,0
1852,1853,98.7973369599848,1,3,28,180152,107,2,848,1
1853,1854,93.7074063990538,2,1,54,39374,129,2,506,0
1854,1855,125.619977163712,0,1,41,78451,230,2,176,0
1855,1856,14.5337286207308,0,3,24,102141,85,1,438,0
1856,1857,70.3334110411528,2,2,25,35684,162,2,842,0
1857,1858,30.8592853926057,0,0,50,44002,141,2,667,0
1858,1859,92.2575543536726,1,0,42,111551,109,2,757,0
1859,1860,65.1879400967378,2,3,18,150704,115,0,710,0
1860,1861,74.9054376932796,0,0,20,174044,233,1,510,0
1861,1862,53.3792095342105,1,2,57,197476,51,2,108,0
1862,1863,9.76600988119729,1,2,45,26309,215,2,871,0
1863,1864,39.3758512096102,0,4,60,104675,1,2,71,0
1864,1865,208.896329750847,2,1,50,88326,215,1,488,0
1865,1866,138.539969400372,0,0,63,27826,121,1,732,0
1866,1867,2.2066723058793,0,2,18,163206,156,1,280,0
1867,1868,9.00509005753775,0,1,55,170765,123,2,902,0
1868,1869,7.06255700763426,2,1,70,141840,32,1,888,1
1869,1870,64.7276927030193,1,4,44,155126,200,1,213,0
1870,1871,85.1284890347923,2,1,55,167162,183,0,456,1
1871,1872,12.0088504175026,0,1,52,125985,154,2,586,0
1872,1873,35.2460806919765,2,3,27,35569,142,2,417,0
1873,1874,91.8492535238902,0,4,29,183299,216,2,986,0
1874,1875,65.9881809323588,1,4,27,26508,240,2,753,0
1875,1876,39.0702072476898,0,0,71,167680,93,1,509,0
1876,1877,44.6223252285016,0,1,51,109059,68,1,661,0
1877,1878,35.5004825034203,0,0,41,117475,63,2,322,0
1878,1879,17.658942500081,2,2,80,150447,82,2,177,0
1879,1880,41.6229903734078,0,1,45,150819,142,2,687,0
1880,1881,58.3796815548406,2,2,39,130648,155,0,103,0
1881,1882,103.305703755373,0,3,62,44520,41,2,118,0
1882,1883,50.5701077437427,0,1,33,50932,239,2,711,0
1883,1884,71.5900189792763,0,0,30,39734,3,2,581,0
1884,1885,8.72193352445619,1,0,53,89363,94,2,56,0
1885,1886,30.9537259333188,1,1,53,70555,59,1,408,0
1886,1887,0.468771608222808,0,0,79,36257,228,1,577,0
1887,1888,14.1631833678933,0,1,60,183266,151,2,911,0
1888,1889,64.8156842805643,0,4,40,167865,18,1,57,0
1889,1890,240.241772044307,2,0,31,185756,238,2,116,0
1890,1891,5.22238548555464,0,1,49,113550,239,0,424,0
1891,1892,25.665962836071,1,1,20,73219,104,2,818,0
1892,1893,80.4896409450874,1,0,44,153931,74,2,20,0
1893,1894,11.4100430630782,0,4,36,59840,120,2,78,0
1894,1895,40.4935956173808,0,0,39,117392,76,2,823,0
1895,1896,66.0386841284068,1,1,74,79327,169,2,865,0
1896,1897,47.8537418582383,1,4,18,133827,8,1,558,0
1897,1898,10.4142700316725,0,2,22,54819,160,1,885,0
1898,1899,21.9550685261495,0,3,66,105621,81,2,682,0
1899,1900,76.5756687446994,0,0,50,121272,169,1,595,0
1900,1901,40.3972167598088,0,1,68,61704,173,2,107,0
1901,1902,0.262166791712249,0,4,36,80379,206,1,798,0
1902,1903,71.5626533413812,0,4,53,175390,101,2,270,1
1903,1904,1.79749386557771,2,2,68,100987,9,1,687,0
1904,1905,68.4686730676522,0,0,23,131561,90,2,829,0
1905,1906,11.3124534325936,0,4,77,25274,48,2,475,0
1906,1907,158.591835977989,0,2,32,169298,115,2,69,0
1907,1908,22.9386070644802,1,1,53,194706,152,2,386,0
1908,1909,19.7954172151678,1,2,73,116462,87,1,165,0
1909,1910,8.06058041675595,0,0,50,39046,95,2,854,0
1910,1911,18.2356593174429,0,2,41,94210,231,2,57,0
1911,1912,104.636780608832,1,4,44,138724,172,2,450,0
1912,1913,280.437311535453,0,4,66,172982,186,2,244,0
1913,1914,22.967788413439,0,3,28,162575,194,1,44,0
1914,1915,29.7657030255185,0,2,66,68392,114,2,683,0
1915,1916,64.0194685622455,0,1,40,81472,18,1,775,0
1916,1917,108.663783973151,0,0,50,90904,208,2,382,0
1917,1918,44.9525514339308,1,3,58,109063,29,1,577,0
1918,1919,24.8400299727966,2,2,63,65335,203,0,838,0
1919,1920,26.6043221575169,0,1,64,42487,2,1,700,0
1920,1921,59.4736134377922,1,3,73,56593,78,1,784,0
1921,1922,0.161172667611731,0,4,46,95927,68,2,70,0
1922,1923,48.3251959446293,0,0,48,29874,231,0,864,0
1923,1924,21.9634805864875,2,2,18,74822,98,1,547,0
1924,1925,79.0418744055398,2,1,51,73948,117,0,238,0
1925,1926,4.8801254494928,0,4,35,23608,110,1,579,0
1926,1927,44.3611494688918,0,3,35,115987,167,1,107,0
1927,1928,32.7899580946806,2,0,23,125182,201,2,207,0
1928,1929,51.4065998237322,2,3,69,47546,232,2,788,0
1929,1930,3.35260892553409,2,3,57,135999,41,2,721,0
1930,1931,43.3730983544072,0,1,18,120804,199,1,301,1
1931,1932,41.218016030144,0,4,64,82496,115,2,429,0
1932,1933,41.1240946550342,0,2,59,75186,81,2,347,0
1933,1934,46.2524066353706,0,1,47,193418,122,2,106,0
1934,1935,56.4228528911877,1,0,21,156302,87,2,891,0
1935,1936,81.7349655057996,0,3,49,45720,237,1,527,0
1936,1937,15.7232593063125,0,0,27,63023,203,1,750,1
1937,1938,87.1625844405616,2,1,60,188674,22,2,405,1
1938,1939,34.4832308129805,0,1,22,87082,210,2,901,1
1939,1940,4.00945937316846,0,2,26,35050,49,2,733,0
1940,1941,3.01675130375288,1,3,22,133353,156,2,951,0
1941,1942,20.3411754180127,1,1,78,72164,16,2,255,0
1942,1943,76.8319094698504,2,0,28,148470,234,2,300,0
1943,1944,61.4954692010392,0,2,52,50134,68,2,953,0
1944,1945,77.7036998236799,2,0,44,166712,190,2,923,1
1945,1946,36.4147916607594,2,3,21,34284,164,1,144,0
1946,1947,29.0086955948952,0,2,27,80526,22,2,675,0
1947,1948,7.97631921134414,0,2,56,154495,139,2,523,0
1948,1949,19.8891907666183,1,2,50,48577,85,2,561,0
1949,1950,28.4597708609617,0,4,76,141867,121,0,826,0
1950,1951,4.63869358012809,2,2,55,138247,232,2,359,1
