,transaction_id,amount,transaction_type,merchant_category,customer_age,customer_income,account_age,location,num_prev_transactions,illicit
2125,2126,55.1189685817345,0,3,51,59587,14,2,806,0
2126,2127,50.347885474676,0,3,59,81720,23,2,63,0
2127,2128,9.07338978533174,0,1,52,195622,176,2,29,0
2128,2129,106.822931204403,0,4,56,88305,156,2,899,0
2129,2130,27.8862265675113,1,3,56,96028,122,2,556,1
2130,2131,8.85078722413422,0,1,50,73651,7,2,645,0
2131,2132,0.634383456146781,0,0,25,71332,170,0,15,0
2132,2133,41.0212720856938,2,2,49,88201,10,2,277,0
2133,2134,37.4752557329252,0,2,72,175879,196,1,730,0
2134,2135,63.5329922373547,0,2,50,63552,172,2,276,0
2135,2136,110.481180286771,2,1,25,143938,102,2,220,0
2136,2137,4.13684000902747,1,2,63,137230,13,2,192,0
2137,2138,65.7445646880296,2,3,31,113758,213,1,669,0
2138,2139,10.3765497077635,2,0,51,77300,161,2,23,0
2139,2140,97.6587926284279,0,2,25,46951,232,1,831,0
2140,2141,85.4804607305502,1,1,68,40264,220,1,140,0
2141,2142,38.912791714955,0,0,59,39121,215,2,733,0
2142,2143,61.9355971656031,2,2,24,104351,160,2,25,0
2143,2144,18.8694075305698,0,4,30,70539,127,1,97,0
2144,2145,31.8542143394731,1,2,71,181383,48,2,275,0
2145,2146,86.1966952979481,2,3,38,193469,5,2,572,0
2146,2147,30.7413159212041,2,0,64,170821,61,2,891,1
2147,2148,22.1426398093278,0,3,49,49218,122,2,242,0
2148,2149,34.0819277042432,0,4,28,195205,90,0,901,0
2149,2150,88.0855497633712,2,4,75,64867,103,2,938,0
2150,2151,20.4140570232167,2,3,31,21316,90,2,432,0
2151,2152,9.54359594706478,0,0,28,57972,3,2,8,0
2152,2153,62.2421740867642,1,4,19,106924,24,1,895,0
2153,2154,87.4287386642449,1,4,51,112700,117,1,868,0
2154,2155,5.30345380490442,0,2,78,149079,98,0,932,0
2155,2156,13.7135609154068,1,1,61,193707,162,1,271,0
2156,2157,7.65592670304176,2,4,64,124082,84,2,771,0
2157,2158,21.3810430778028,0,0,34,199869,119,2,31,0
2158,2159,29.9237673960106,0,0,31,159151,222,2,851,0
2159,2160,69.0805347241911,2,2,42,80887,42,1,604,1
2160,2161,52.6553162767751,2,0,65,173484,148,1,478,0
2161,2162,48.5015307674466,0,2,44,55862,41,0,127,0
2162,2163,21.7221685703486,2,4,25,147677,82,1,748,0
2163,2164,92.0834922517154,2,4,73,165893,102,2,16,0
2164,2165,31.8654922021963,2,4,34,93118,148,2,552,0
2165,2166,193.412120829745,0,4,22,94548,6,2,472,0
2166,2167,50.2755188504886,1,1,29,184727,122,2,300,0
2167,2168,6.74889285905126,0,1,55,195760,185,2,783,0
2168,2169,56.3779972255378,0,4,80,124319,170,2,787,0
2169,2170,19.6598348459805,0,0,35,100066,25,2,41,0
2170,2171,57.9702432012443,0,2,43,65221,41,1,777,0
2171,2172,3.60924525347722,1,3,48,107189,169,2,51,0
2172,2173,9.61140952295608,0,2,54,125812,3,2,187,0
2173,2174,96.8059525509065,2,3,23,112326,108,2,943,0
2174,2175,12.8854271653392,0,3,58,159972,171,2,150,0
2175,2176,90.7128706056416,0,4,32,184557,174,0,243,0
2176,2177,16.3749569689374,1,3,59,33891,57,2,800,0
2177,2178,51.4844383875117,2,4,66,128640,83,0,490,0
2178,2179,59.2331184214819,0,1,78,166086,74,2,126,0
2179,2180,35.9391240644275,2,0,43,92083,179,2,716,0
2180,2181,18.2145275094491,0,3,68,57964,133,2,408,0
2181,2182,11.9537630082343,0,0,29,64739,86,2,817,0
2182,2183,1.68763096052804,2,4,58,136871,201,2,868,0
2183,2184,18.1164305950605,2,3,64,105799,97,1,611,0
2184,2185,52.944987304611,0,2,31,194446,15,2,343,0
2185,2186,139.277472295469,1,1,18,59459,88,2,965,0
2186,2187,102.47646330482,2,1,34,27045,94,2,590,0
2187,2188,72.6355512373689,0,3,50,63255,126,2,694,0
2188,2189,77.6640671706851,2,1,72,71965,100,0,97,0
2189,2190,54.6789841960837,2,2,46,21237,39,1,67,0
2190,2191,15.0746406648635,2,0,70,150811,198,2,845,0
2191,2192,118.862754609755,0,2,71,72195,79,2,899,0
2192,2193,55.5442108710034,2,1,62,137775,166,2,27,0
2193,2194,41.099124394319,0,0,48,56326,39,0,28,0
2194,2195,5.88230989421323,1,2,79,156365,52,2,849,0
2195,2196,29.6248861691969,2,4,25,45274,214,1,633,0
2196,2197,30.8424912401498,0,4,47,170309,131,2,211,0
2197,2198,99.9626595928482,2,0,30,113920,157,0,687,0
2198,2199,39.5543449492882,1,0,33,116529,221,2,616,0
2199,2200,23.9341028223789,1,0,19,169301,126,2,479,0
2200,2201,188.180858017617,0,4,62,98847,159,1,71,0
2201,2202,5.86718998133793,0,2,35,76718,237,0,490,0
2202,2203,27.4565349325667,2,0,52,88718,66,0,109,0
2203,2204,2.14666291534407,0,4,62,69615,227,1,112,0
2204,2205,67.3352474831573,1,0,36,138548,45,1,396,0
2205,2206,125.098501558194,0,0,30,91296,201,2,231,0
2206,2207,16.427795745701,0,0,68,92796,22,1,42,0
2207,2208,97.7168647756415,0,4,21,152987,83,1,264,0
2208,2209,17.280973395915,0,2,36,94651,229,2,807,0
2209,2210,120.826989230699,2,4,67,27076,138,1,45,0
2210,2211,70.1134445806085,0,4,42,100350,238,2,569,0
2211,2212,81.7138883588219,0,0,55,184155,149,2,224,0
2212,2213,0.908532320708223,0,3,68,73918,17,1,951,0
2213,2214,164.58624862182,2,3,74,155865,67,2,651,0
2214,2215,64.8539526082342,0,3,48,70528,7,2,100,0
2215,2216,18.1742680698862,2,4,53,137503,233,2,280,0
2216,2217,88.4201185802454,2,0,21,86798,101,2,237,0
2217,2218,16.530953880366,2,3,73,29319,36,2,600,0
2218,2219,103.081589870721,1,1,56,164266,67,0,245,0
2219,2220,5.97186712405471,1,1,80,170381,77,1,911,0
2220,2221,60.8167750022093,1,1,24,46998,233,1,690,0
2221,2222,38.9024185483628,0,2,75,23468,158,2,891,0
2222,2223,5.07586607632548,0,0,72,132178,87,0,975,0
2223,2224,13.8465917444151,0,4,75,163723,199,1,742,0
2224,2225,0.624080423751401,1,4,33,171477,222,2,98,0
2225,2226,31.6278188330141,1,0,76,165554,157,1,726,0
2226,2227,17.9242047418597,1,2,65,24409,72,0,199,0
2227,2228,45.6096425207786,0,0,22,86083,202,2,255,0
2228,2229,17.6368359972618,1,2,64,105443,161,2,436,0
2229,2230,17.8279697812337,0,3,40,43426,59,0,493,0
2230,2231,67.9715611413513,0,3,53,128025,20,2,435,0
2231,2232,2.46701466199777,0,2,49,74757,221,1,706,0
2232,2233,116.598118109559,0,0,41,165508,157,2,891,1
2233,2234,95.6163765807038,2,3,42,36490,181,2,23,0
2234,2235,55.1016089756706,0,0,62,72136,213,1,362,0
2235,2236,44.974332003817,0,3,45,180034,129,2,981,0
2236,2237,111.421444522153,2,0,36,180360,162,1,269,0
2237,2238,10.2486188041994,1,0,24,42236,172,2,789,0
2238,2239,4.11308801620512,2,1,61,165995,224,2,737,0
2239,2240,13.6896270017159,0,2,75,164336,109,2,227,0
2240,2241,79.1345117931367,1,4,58,87147,14,2,127,0
2241,2242,1.76427717476633,1,2,34,27928,165,2,542,0
2242,2243,43.7102969609784,0,0,19,185630,163,1,852,0
2243,2244,269.494405443004,2,0,33,76369,187,0,762,0
2244,2245,96.7916871917884,0,2,56,86403,24,1,57,0
2245,2246,36.8492786004409,0,0,80,117225,193,2,324,0
2246,2247,3.28781160762658,2,3,78,65213,110,1,658,0
2247,2248,89.003457716337,1,0,35,118631,134,0,105,0
2248,2249,45.6870128771853,0,2,56,23816,196,2,436,0
2249,2250,6.10459636514086,1,2,18,118162,38,2,84,1
2250,2251,4.92792315372308,1,2,80,186988,129,2,1,0
2251,2252,120.190386539217,1,1,20,67838,41,2,436,1
2252,2253,55.3121055344026,0,1,80,162645,31,0,450,0
2253,2254,88.3885159761202,1,1,38,194406,36,2,814,0
2254,2255,105.589518537747,0,1,79,85364,201,1,882,0
2255,2256,42.405016853246,2,1,77,164229,105,2,564,0
2256,2257,36.4331588155789,0,1,47,29322,182,2,440,1
2257,2258,28.1434521047287,0,1,28,139024,109,2,221,0
2258,2259,19.0591110056692,2,2,39,22482,215,0,993,0
2259,2260,28.5107344941567,0,4,64,55867,31,2,24,0
2260,2261,74.3343962333363,0,1,78,99211,157,1,34,0
2261,2262,46.0555453908555,0,2,74,115956,113,2,668,0
2262,2263,111.524055281467,2,4,42,128052,213,1,971,0
2263,2264,29.2936261960972,0,1,20,99386,131,1,342,0
2264,2265,46.7086814382644,1,4,47,26732,186,1,987,0
2265,2266,49.8896229845463,0,4,41,191825,218,2,365,0
2266,2267,44.7873065329757,0,3,62,54422,61,2,656,0
2267,2268,60.6395406276489,0,0,53,96964,6,2,335,0
2268,2269,13.5532759858306,0,3,40,76284,20,0,432,0
2269,2270,35.9092798451207,0,4,71,148575,111,2,951,0
2270,2271,5.50328967391654,0,2,25,31311,61,2,456,0
2271,2272,24.266936874953,1,1,71,149507,174,2,898,0
2272,2273,33.4390304334377,2,0,21,190651,141,2,789,0
2273,2274,52.8098715459644,0,1,67,96000,233,1,478,0
2274,2275,150.320506561597,0,2,56,148259,23,0,397,0
2275,2276,45.895986216655,1,0,60,199586,79,2,898,0
2276,2277,68.0496413178296,0,3,48,65311,238,0,805,0
2277,2278,35.2879244427839,0,4,46,30300,31,1,342,0
2278,2279,50.2703112358701,2,2,76,85375,4,2,788,0
2279,2280,3.6786789248065,2,4,53,54563,203,0,690,0
2280,2281,14.677736194257,2,4,30,141227,118,1,279,0
2281,2282,22.4593380354745,0,1,58,99244,66,2,351,0
2282,2283,31.9796908283604,0,2,26,148161,144,1,812,0
2283,2284,2.33617420011706,2,4,72,145307,115,2,196,0
2284,2285,7.54254552689986,0,3,38,179162,31,2,224,0
2285,2286,16.2044627051671,2,0,68,134687,176,1,939,0
2286,2287,177.94994496158,2,2,20,36328,123,1,46,0
2287,2288,20.1245024322056,0,1,42,177726,231,1,184,0
2288,2289,32.8929651314375,1,2,42,157286,43,2,914,0
2289,2290,10.9138775222822,1,1,29,189985,236,0,161,0
2290,2291,47.1805362569958,2,0,46,178624,4,2,642,0
2291,2292,16.4726713955706,0,3,28,55377,190,2,294,0
2292,2293,11.5961349274625,0,4,69,176806,48,2,91,0
2293,2294,36.342709466221,0,2,28,110257,156,2,586,0
2294,2295,0.276050596865489,0,1,66,38610,144,2,955,0
2295,2296,0.384677613520015,1,0,78,179947,231,1,649,0
2296,2297,12.3634118433715,0,4,43,75082,89,1,167,0
2297,2298,1.87062829190979,0,0,70,43226,126,0,257,0
2298,2299,5.71590095813831,0,3,31,47677,77,1,749,0
2299,2300,20.6895321702515,2,4,33,161370,197,2,556,0
2300,2301,81.1225304712823,0,4,73,55848,158,1,998,0
2301,2302,42.4372871295656,0,4,27,119291,65,1,922,1
2302,2303,35.9404550494031,0,1,48,144227,69,2,308,0
2303,2304,17.3708128518324,1,4,48,83654,14,1,648,0
2304,2305,134.231617179311,0,0,53,37744,75,2,614,0
2305,2306,25.2931513287334,1,1,27,174506,162,2,128,0
2306,2307,4.55605050582878,1,4,43,125850,184,2,672,0
2307,2308,47.9946988104977,0,0,37,68001,29,1,549,0
2308,2309,6.04279724353315,2,0,78,79633,210,1,568,0
2309,2310,21.1730388711633,0,2,61,68917,79,2,160,0
2310,2311,35.4041014859873,1,0,79,99804,238,2,175,0
2311,2312,103.662050114946,2,3,26,197817,153,0,770,0
2312,2313,34.0161462327976,0,4,32,20907,94,0,287,0
2313,2314,60.5765256046255,0,4,26,111295,237,2,972,0
2314,2315,246.800787098906,0,4,24,164836,66,2,404,0
2315,2316,7.04875829579908,1,0,43,175481,115,1,835,1
2316,2317,16.0606691523451,0,0,41,159462,40,2,656,0
2317,2318,25.0913182418237,2,4,29,50172,219,2,937,0
2318,2319,27.3942092760732,0,1,77,143936,143,2,579,0
2319,2320,26.4682438703141,1,1,37,123512,32,1,339,0
2320,2321,119.087369135596,0,3,73,191614,20,1,267,0
2321,2322,62.5938808084713,2,2,31,198396,53,2,217,0
2322,2323,46.8125833815876,0,3,39,68196,206,2,812,0
2323,2324,18.5077494914699,2,4,33,88901,219,2,163,0
2324,2325,86.8040496938856,0,4,46,176908,195,2,847,0
2325,2326,155.121919689908,0,4,49,172735,49,2,690,0
2326,2327,86.0738905432533,0,2,36,157023,195,2,390,0
2327,2328,0.078316562402087,2,0,72,35175,205,2,416,0
2328,2329,50.5852342533561,0,2,52,162099,89,2,47,0
2329,2330,2.62445737475223,2,3,60,127809,82,1,193,0
2330,2331,14.8938411611238,0,0,49,95630,1,1,800,0
2331,2332,3.06849467909832,1,0,72,108617,167,2,717,0
2332,2333,46.2912334064396,1,3,70,163239,61,2,83,0
2333,2334,58.012138272238,2,0,37,174132,183,2,612,0
2334,2335,6.07944307284065,0,1,68,147310,197,1,666,0
2335,2336,24.212339807468,0,3,57,86556,130,2,46,0
2336,2337,30.4620442885395,0,3,37,122148,94,2,233,0
2337,2338,23.026672405937,0,1,25,30485,17,1,852,0
2338,2339,6.44994118320587,2,2,75,123746,157,1,961,0
2339,2340,27.145733209194,2,2,52,126255,117,2,298,0
2340,2341,69.5508844864037,1,2,59,28802,106,2,847,0
2341,2342,3.68273952536181,0,0,30,53314,132,0,146,1
2342,2343,4.17886477823799,2,1,58,199370,201,0,195,0
2343,2344,21.9075219368215,0,3,23,39565,192,2,905,0
2344,2345,142.129715276392,2,3,64,113153,85,1,21,0
2345,2346,55.2173319420459,0,3,33,111145,43,2,971,0
2346,2347,56.7643255849841,0,0,22,64233,76,0,193,0
2347,2348,22.4645798644903,0,0,70,68384,140,2,385,1
2348,2349,45.0283489286723,2,2,62,98253,50,1,1000,0
2349,2350,0.509142687627154,1,0,68,57669,196,1,363,0
2350,2351,50.5432654963021,0,2,51,177344,61,2,865,0
2351,2352,122.257542976991,0,2,23,162914,220,1,273,0
2352,2353,47.4114521946422,0,3,76,84099,201,2,383,0
2353,2354,103.454205661877,2,0,50,124012,104,2,207,0
2354,2355,64.362839645358,0,2,32,153154,51,2,274,1
2355,2356,6.42340685129985,2,1,32,144878,224,0,728,0
2356,2357,116.371205799089,1,1,31,177333,77,2,925,0
2357,2358,3.43770808950685,1,0,56,29795,98,1,495,0
2358,2359,38.1749922946423,0,3,80,65309,83,1,901,0
2359,2360,7.66555051037578,1,3,22,40180,78,2,538,0
2360,2361,0.588783630724101,2,2,69,66335,5,2,526,0
2361,2362,27.4120342821869,0,0,74,112887,219,1,158,0
2362,2363,17.4807609595189,2,1,43,184340,156,0,939,0
2363,2364,33.276648711158,1,2,65,175561,218,2,725,0
2364,2365,43.0427878546204,0,2,34,142352,138,2,459,0
2365,2366,2.23622331279563,0,4,60,122267,88,2,393,0
2366,2367,6.56260219423407,0,0,64,97402,209,2,916,0
2367,2368,40.8949919864123,2,2,69,130551,180,2,942,0
2368,2369,21.0163008095529,0,1,33,121010,208,2,438,0
2369,2370,65.3138419280729,1,4,52,100808,17,2,378,0
2370,2371,52.8195610625855,2,1,55,140823,65,2,862,0
2371,2372,93.4118449748684,2,3,70,183233,124,1,163,0
2372,2373,58.9628432051349,0,4,40,140469,21,0,638,0
2373,2374,28.0999004302003,2,4,30,91922,182,2,329,0
2374,2375,55.8846520552808,0,2,50,90874,111,1,569,0
2375,2376,16.1054759990065,0,3,46,137253,177,2,146,0
2376,2377,18.2867573940497,2,2,70,80361,107,0,982,0
2377,2378,77.7913407925159,0,0,63,93836,22,1,959,1
2378,2379,29.5674064457838,2,1,51,172472,69,1,767,0
2379,2380,80.0686115134673,0,1,51,44641,192,2,109,0
2380,2381,86.4173717110936,0,2,44,89833,36,2,393,0
2381,2382,97.4425416128973,0,1,32,170404,149,2,560,1
2382,2383,124.226477549659,1,1,76,140899,184,2,181,0
2383,2384,28.1924435349905,2,0,67,133398,73,2,572,0
2384,2385,19.1998712071574,2,3,26,166273,91,2,442,0
2385,2386,43.6374714925042,0,4,43,196454,176,1,986,0
2386,2387,23.1949091486295,0,2,20,66129,126,2,746,0
2387,2388,45.9489880537632,1,2,53,53808,204,2,753,0
2388,2389,61.1383936184731,0,0,64,98346,146,2,129,0
2389,2390,58.3025535337044,0,0,22,93524,99,2,842,0
2390,2391,23.464425212039,2,4,79,76625,15,1,775,0
2391,2392,9.12769129024082,0,3,37,60327,44,2,402,0
2392,2393,28.152400679893,1,2,37,170651,222,2,504,0
2393,2394,7.69219474930503,2,0,22,41483,173,2,719,0
2394,2395,110.407872026853,0,2,27,151575,97,1,963,0
2395,2396,21.223028808697,0,1,33,90880,36,2,653,0
2396,2397,8.38897517626,0,2,80,28947,168,0,21,0
2397,2398,1.28885771983383,1,3,42,160605,179,2,16,0
2398,2399,51.8978379010304,2,3,61,198648,30,1,874,0
2399,2400,50.654169149841,0,2,42,60916,26,2,830,0
2400,2401,20.8215633555371,0,1,47,197995,85,2,633,0
2401,2402,3.72065648881373,2,3,31,145468,101,2,281,0
2402,2403,26.3501974055873,2,0,39,27012,235,2,226,0
2403,2404,18.6414862764142,0,2,60,35213,121,2,419,0
2404,2405,56.5238261579351,0,1,45,178635,31,2,372,0
2405,2406,46.5422123002918,0,0,47,166284,184,2,300,0
2406,2407,22.6745343279446,2,2,36,115660,189,2,285,0
2407,2408,12.2881574612124,1,1,55,80188,17,1,115,0
2408,2409,221.292515468226,0,0,59,66576,209,1,148,0
2409,2410,30.2569636232647,2,3,37,30711,98,2,403,0
2410,2411,58.2815719259662,0,2,52,29515,126,2,681,0
2411,2412,7.57330410473413,0,2,39,171265,24,2,89,0
2412,2413,33.236704113446,0,3,32,153496,122,2,118,0
2413,2414,1.39614812114627,1,4,28,64344,225,1,695,0
2414,2415,35.2058684735351,0,0,71,79595,132,1,907,0
2415,2416,166.235999425607,2,3,51,29200,137,2,775,0
2416,2417,24.2421972397371,0,2,74,174103,130,2,738,0
2417,2418,1.98883603873916,0,0,41,154288,163,1,92,0
2418,2419,1.57225223629183,0,0,23,196666,123,2,628,0
2419,2420,24.5500681315041,2,4,34,20016,38,2,446,0
2420,2421,8.71915369255654,0,2,45,122974,173,1,311,0
2421,2422,1.18145385406003,2,1,67,177450,143,2,902,0
2422,2423,70.5731452071455,0,4,48,120927,235,2,317,0
2423,2424,30.6727352226908,0,4,53,182806,170,1,120,0
2424,2425,17.0713586414668,0,1,72,98886,131,2,316,0
2425,2426,115.170863466077,0,1,26,134817,159,1,137,0
2426,2427,6.17277117489327,0,4,27,165522,180,2,742,0
2427,2428,156.086127407049,0,0,38,152545,169,1,817,0
2428,2429,18.8414567745263,2,3,75,45525,57,1,659,0
2429,2430,109.643356778405,2,3,51,179644,42,2,283,0
2430,2431,46.1837560342386,0,4,48,62028,53,1,653,1
2431,2432,87.6386775688192,0,0,46,188151,119,1,843,0
2432,2433,206.799479800014,0,1,60,72047,121,2,519,0
2433,2434,17.0123482449306,0,4,60,50110,56,1,504,0
2434,2435,162.383683297983,0,2,28,121040,87,0,390,0
2435,2436,24.6723664845811,1,0,50,139786,76,2,4,0
2436,2437,24.348286160498,0,2,75,112424,200,2,768,1
2437,2438,20.805106881524,0,2,63,153018,181,2,366,0
2438,2439,38.979674844694,0,4,78,173015,85,2,840,0
2439,2440,8.37036899559433,0,0,79,35740,85,2,491,0
2440,2441,40.3394821145784,2,2,18,134988,160,2,757,1
2441,2442,39.0120894044756,0,0,38,94712,81,2,465,0
2442,2443,71.7536069153248,0,3,79,115402,182,2,234,0
2443,2444,89.6830523854227,2,2,40,195723,165,2,361,0
2444,2445,29.0303465772533,0,2,74,57269,216,2,521,0
2445,2446,18.0006862414473,2,0,26,58682,8,2,241,0
2446,2447,15.0103354521069,2,3,73,140359,210,1,441,0
2447,2448,10.8222913555061,0,2,18,175673,11,2,832,0
2448,2449,2.96879789041904,2,4,38,52850,182,2,187,0
2449,2450,20.9615699208495,0,0,39,61132,188,2,403,0
2450,2451,15.7525053352584,2,0,71,156876,138,2,825,0
